datetime,energy_kwh,avg_voltage,avg_intensity,avg_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,season,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,ewm_7,ewm_30,anomaly_prediction,anomaly_score,cluster
2023-09-22,19.602866666666667,239.4830347222222,3.515138888888889,0.1273833333333333,944.0,1311.0,7688.0,2023,9,22,4,265,38,3,0,3,20.646333333333335,20.92553333333333,21.64473333333333,18.2552,24.495866666666664,28.3581,18.53853333333333,21.0722,0.5151057884870431,21.831519047619047,3.151520656224824,21.415542857142857,3.4873810512799435,21.180575555555553,4.096490200046252,21.232819487534613,20.70084190623057,1,0.2385545409565732,1
2023-09-23,23.632833333333338,239.5004305555555,4.28,0.1687319444444444,2831.0,1929.0,7382.0,2023,9,23,5,266,38,3,1,3,19.602866666666667,20.646333333333335,20.92553333333333,27.537066666666664,27.9917,27.7078,27.608566666666665,20.391577777777783,0.6971635909828469,22.024042857142856,2.9300133749352737,21.066042857142858,3.398993544008438,21.21605333333333,4.077383985815546,20.825331282317624,20.63000479345056,1,0.2296517817369588,1
2023-09-24,22.5755,238.60060416666667,4.078749999999999,0.1372388888888888,929.0,3935.0,7955.0,2023,9,24,6,267,38,3,1,3,23.632833333333338,19.602866666666667,20.646333333333335,24.3531,18.622933333333332,17.315366666666666,19.181333333333335,21.29401111111111,2.0915957332814132,21.466295238095235,1.8941607063916637,20.75469523809523,2.8750599483861614,21.08352888888889,3.9241799576738425,21.52720679507155,20.82373566839873,1,0.1753507485829951,1
2023-09-25,29.405700000000003,238.0996111111111,5.206388888888889,0.0903319444444444,916.0,2253.0,9820.0,2023,9,25,0,268,39,3,0,3,22.5755,23.632833333333338,19.602866666666667,19.458666666666662,16.392866666666666,26.415733333333332,21.9151,21.93706666666667,2.089463011025557,21.21235238095238,1.526016237214177,21.037021428571425,2.8435164343489396,21.19666777777778,3.916367420884095,21.78928009630366,20.936752722818454,1,0.1301104804530708,1
2023-09-26,30.525,239.41785416666667,5.396944444444444,0.1176361111111111,1058.0,9452.0,5695.0,2023,9,26,1,269,39,3,0,3,29.405700000000003,22.5755,23.632833333333338,21.64473333333333,21.462733333333333,20.60953333333333,20.1955,25.20467777777778,3.6764016684997536,22.633357142857143,3.263257657260616,21.966509523809524,3.298996912490407,21.446354444444445,4.192776389457311,23.693385072227745,21.48313642159403,1,0.2176772307173415,0
2023-09-27,23.209999999999997,239.56705555555556,4.0777777777777775,0.1046597222222222,1066.0,643.0,7324.0,2023,9,27,2,270,39,3,0,3,30.525,29.405700000000003,22.5755,20.92553333333333,19.106366666666663,15.024566666666669,16.616733333333332,27.502066666666668,4.303080578298877,23.901966666666663,4.357525335681863,22.613814285714284,4.005879031412587,21.79067111111111,4.49943441266221,25.40128880417081,22.066482462379803,1,0.2585890476830582,1
2023-09-28,28.0083,239.4624305555556,4.994166666666667,0.1546652777777777,996.0,3722.0,9952.0,2023,9,28,3,271,39,3,0,3,23.209999999999997,30.525,29.405700000000003,20.646333333333335,18.9245,22.274933333333333,12.466533333333333,27.71356666666667,3.94015135030788,24.22831904761905,4.179359672860249,22.90693095238095,3.877571344061304,22.010446666666667,4.397876503666462,24.85346660312811,22.140257787798006,1,0.2543273971593091,0
2023-09-29,38.27536666666666,239.1401111111111,6.7931944444444445,0.1264736111111111,4085.0,7457.0,8190.0,2023,9,29,4,272,39,3,0,3,28.0083,23.209999999999997,30.525,19.602866666666667,18.2552,24.495866666666664,20.04096666666667,27.247766666666667,3.71633077959067,25.28002857142857,4.052103723921238,23.55577380952381,3.919699017011766,22.52850555555556,4.142856864643716,25.642174952346085,22.518841158297523,1,0.1936205681574528,0
2023-09-30,25.2715,240.0647847222222,4.452500000000001,0.1136027777777777,1405.0,582.0,10225.0,2023,9,30,5,273,39,3,1,3,38.27536666666666,28.0083,23.209999999999997,23.632833333333338,27.537066666666664,27.9917,21.330366666666663,29.831222222222227,7.696336938536484,27.94752857142857,5.558132460685672,24.985785714285715,5.259963289523169,23.136318888888887,5.011804344057849,28.80047288092623,23.53539119604488,1,0.2636072535932257,0
2023-10-01,28.682033333333333,239.23991666666663,5.0737499999999995,0.1018986111111111,1507.0,6622.0,5960.0,2023,10,1,6,274,39,4,1,3,25.2715,38.27536666666666,28.0083,22.5755,24.3531,18.622933333333332,28.3581,30.518388888888893,6.855694475667899,28.18162380952381,5.377700074646766,24.823959523809524,5.210047612545258,23.26769,5.014486203245538,27.91822966069467,23.64739821616504,1,0.2638242437559336,0
2023-10-02,36.647733333333335,238.49379166666665,6.474027777777778,0.1123805555555555,508.0,8022.0,12815.0,2023,10,2,0,275,40,4,0,3,28.682033333333333,25.2715,38.27536666666666,29.405700000000003,19.458666666666662,16.392866666666666,27.7078,30.74296666666667,6.742456653508726,29.053985714285716,4.778643933006976,25.133169047619045,5.30749996948309,23.27848777777778,5.02616061942883,28.109180578854343,23.972213386398582,1,0.2278470858025936,0
2023-10-03,21.3409,239.26106944444444,3.8,0.1095402777777777,979.0,5024.0,3692.0,2023,10,3,1,276,40,4,0,3,36.647733333333335,28.682033333333333,25.2715,30.525,21.64473333333333,21.462733333333333,17.315366666666666,30.200422222222223,5.8381332484824915,30.088561904761907,5.583629222057719,26.360959523809523,5.853893300841586,23.576485555555557,5.536899002312977,30.243818767474092,24.78998887010557,1,0.2451284878021424,1
2023-10-04,25.307633333333335,239.2050763888889,4.454583333333334,0.0961444444444444,2400.0,444.0,9710.0,2023,10,4,2,277,40,4,0,3,21.3409,36.647733333333335,28.682033333333333,23.209999999999997,20.92553333333333,19.106366666666663,26.415733333333332,28.890222222222224,7.655540061530825,28.77654761904762,6.472286199946655,26.339257142857143,5.873254125829192,23.710669999999997,5.427631525667273,28.01808907560557,24.567467006688386,1,0.2554014157251902,0
2023-10-05,23.23486666666667,238.8271111111111,4.089722222222222,0.1046083333333333,0.0,351.0,9425.0,2023,10,5,3,278,40,4,0,3,25.307633333333335,21.3409,36.647733333333335,28.0083,20.646333333333335,18.9245,20.60953333333333,27.765422222222227,7.943886412856747,29.076209523809524,6.215052494421224,26.652264285714285,5.676000053824889,23.673733333333335,5.412336897612374,27.340475140037512,24.615219673090113,1,0.2544324676452844,1
2023-10-06,29.270666666666667,238.38071527777777,5.167638888888889,0.1293,4840.0,347.0,9666.0,2023,10,6,4,279,40,4,0,3,23.23486666666667,25.307633333333335,21.3409,38.27536666666666,19.602866666666667,18.2552,15.024566666666669,23.294466666666676,1.98403816859556,28.39429047619048,6.601603663272275,26.837159523809525,5.504889353587844,23.761244444444444,5.382224468270075,26.314073021694803,24.526164640127032,1,0.2532844602264785,0
2023-10-07,35.1019,238.8262777777778,6.207916666666667,0.1063736111111111,2498.0,8255.0,10886.0,2023,10,7,5,280,40,4,1,3,29.270666666666667,23.23486666666667,25.307633333333335,25.2715,23.632833333333338,27.537066666666664,22.274933333333333,25.93772222222223,3.066835407374437,27.107904761904763,5.050344487679172,27.527716666666667,5.120548977959716,24.236114444444443,5.210536459579159,27.05322143293777,24.832261545999472,1,0.2353693438013929,0
2023-10-08,18.254033333333332,239.09654861111113,3.2311111111111113,0.08465,0.0,420.0,5082.0,2023,10,8,6,281,40,4,1,3,35.1019,29.270666666666667,23.23486666666667,28.682033333333333,22.5755,24.3531,24.495866666666664,29.202477777777784,5.933810523351472,28.51224761904762,5.770069353420213,28.346935714285713,5.361276706293694,24.66368,5.558701507271474,29.06539107470333,25.49481886750446,1,0.2245258332534321,1
2023-10-09,28.130966666666662,238.87914583333333,4.9823611111111115,0.1109736111111111,2034.0,2147.0,9290.0,2023,10,9,0,282,41,4,0,3,18.254033333333332,35.1019,29.270666666666667,36.647733333333335,29.405700000000003,19.458666666666662,27.9917,27.542200000000005,8.555895661342383,27.022533333333335,6.945377295140304,28.03825952380953,5.823599319071569,24.45561888888889,5.680676372002162,26.36255163936083,25.027671412439012,1,0.2530567714266588,0
2023-10-10,19.44953333333333,239.4211597222222,3.4886111111111116,0.0921888888888888,1863.0,2117.0,3345.0,2023,10,10,1,283,41,4,0,3,28.130966666666662,18.254033333333332,35.1019,21.3409,30.525,21.64473333333333,18.622933333333332,27.162300000000005,8.465600341250314,25.80585238095238,5.592428754818726,27.947207142857145,5.810525271049177,24.46026111111111,5.683721772461184,26.80465539618729,25.227884009986305,1,0.2465878366515439,1
2023-10-11,28.8741,238.4441527777778,5.1090277777777775,0.106325,2630.0,414.0,7806.0,2023,10,11,2,284,41,4,0,3,19.44953333333333,28.130966666666662,18.254033333333332,25.307633333333335,23.209999999999997,20.92553333333333,16.392866666666666,21.944844444444453,5.390583101456029,25.535657142857143,5.882282862835748,27.156102380952383,6.175087920706554,24.48781444444445,5.656385845335903,24.9658748804738,24.855087191266175,1,0.2581256009482447,0
2023-10-12,31.908399999999997,238.48131250000003,5.667083333333333,0.0958222222222222,1020.0,5028.0,11659.0,2023,10,12,3,285,41,4,0,3,28.8741,19.44953333333333,28.130966666666662,23.23486666666667,28.0083,20.646333333333335,21.462733333333333,25.484866666666672,5.239942568493544,26.04515238095238,6.012259948633756,27.560680952380952,6.081500694739961,24.903855555555555,5.497224815129098,25.942931160355354,25.114378340783823,1,0.2433376478744933,0
2023-10-13,32.11213333333333,238.76540972222224,5.700694444444444,0.0869472222222222,969.0,3799.0,8463.0,2023,10,13,4,286,41,4,0,3,31.908399999999997,28.8741,19.44953333333333,29.270666666666667,38.27536666666666,19.602866666666667,19.106366666666663,26.744011111111117,6.496829893137881,27.28422857142857,6.226508068270001,27.83925952380952,6.191907081147899,25.252044444444444,5.601570577262756,27.43429837026652,25.552702319694543,1,0.2448279680434868,0
2023-10-14,34.3542,239.1010347222222,6.078749999999999,0.1042013888888889,2930.0,7494.0,7126.0,2023,10,14,5,287,41,4,1,3,32.11213333333333,31.908399999999997,28.8741,35.1019,25.2715,23.632833333333338,18.9245,30.964877777777783,1.8135298742547368,27.690152380952377,6.46562352568348,27.399028571428573,5.581894806048219,25.68557,5.612803488531319,28.60375711103322,25.975891418158614,1,0.2352344541126265,0
2023-10-15,21.1055,239.29270833333337,3.721944444444445,0.0820708333333333,1061.0,339.0,7654.0,2023,10,15,6,288,41,4,1,3,34.3542,32.11213333333333,31.908399999999997,18.254033333333332,28.682033333333333,22.5755,18.2552,32.79157777777778,1.357099102797729,27.583338095238098,6.327471695106948,28.04779285714286,5.837568286775416,26.199893333333332,5.678454594344332,30.04136783327492,26.516427456664577,1,0.2492576936514413,1
2023-10-16,32.7407,238.86261805555552,5.823194444444444,0.1287597222222222,0.0,7871.0,9876.0,2023,10,16,0,289,42,4,0,3,21.1055,34.3542,32.11213333333333,28.130966666666662,36.647733333333335,29.405700000000003,27.537066666666664,29.190611111111114,7.091084683862071,27.990690476190473,5.686039858372784,27.506611904761908,6.1186759449031785,26.29490333333333,5.563627057743082,27.807400874956187,26.16733536210151,1,0.2450149330557178,0
2023-10-17,26.28216666666667,239.19213194444444,4.6369444444444445,0.0947222222222222,1065.0,453.0,8968.0,2023,10,17,1,290,42,4,0,3,32.7407,21.1055,34.3542,19.44953333333333,21.3409,30.525,24.3531,29.40013333333334,7.228523511985894,28.649223809523807,5.9650865547633805,27.227538095238092,5.747519636826188,26.46835777777778,5.683512654385626,29.04072565621714,26.591423403920743,1,0.2604122488536544,0
2023-10-18,25.308833333333332,239.80028472222224,4.43375,0.0850694444444444,1162.0,317.0,9864.0,2023,10,18,2,291,42,4,0,3,26.28216666666667,32.7407,21.1055,28.8741,25.307633333333335,23.209999999999997,19.458666666666662,26.709455555555564,5.829356877557371,29.625314285714285,4.615064679409285,27.58048571428571,5.504815908699367,26.53266,5.669651436936144,28.351085908829525,26.57147135632672,1,0.2577401414651892,0
2023-10-19,34.7608,239.65217361111112,6.103194444444445,0.0843597222222222,1299.0,3124.0,11648.0,2023,10,19,3,292,42,4,0,3,25.308833333333332,26.28216666666667,32.7407,31.908399999999997,23.23486666666667,28.0083,21.64473333333333,28.11056666666667,4.039238227410868,29.115990476190472,4.899740497879418,27.580571428571428,5.504777805507712,26.727665555555557,5.516492607918251,27.59052276495548,26.490010838602544,1,0.2407176210001833,0
2023-10-20,27.67076666666667,241.82481944444444,4.814722222222222,0.0969055555555555,2363.0,296.0,13225.0,2023,10,20,4,293,42,4,0,3,34.7608,25.308833333333332,26.28216666666667,32.11213333333333,29.270666666666667,38.27536666666666,20.92553333333333,28.78393333333334,5.198946605590151,29.52347619047619,5.2749210584829,28.40385238095238,5.664430000740143,27.16486777777778,5.618564381726662,29.38309207371661,27.023610140022345,1,0.2641803807355953,0
2023-10-21,32.36566666666667,241.49074305555555,5.701666666666666,0.1069638888888888,3712.0,4357.0,7313.0,2023,10,21,5,294,42,4,1,3,27.67076666666667,34.7608,25.308833333333332,34.3542,35.1019,25.2715,20.646333333333335,29.246800000000007,4.919128913514807,28.88899523809524,5.1778724276670385,28.28957380952381,5.6617351743955915,27.389708888888887,5.493851545310465,28.955010721954125,27.0653621740495,1,0.248196971480197,0
2023-10-22,27.548266666666667,240.54540277777775,4.805833333333333,0.0808402777777777,0.0,299.0,13027.0,2023,10,22,6,295,42,4,1,3,32.36566666666667,27.67076666666667,34.7608,21.1055,18.254033333333332,28.682033333333333,19.602866666666667,31.59907777777779,3.6066448481060616,28.604919047619045,4.87367184338286,28.09412857142857,5.451817964144082,27.780353333333338,5.413898744066369,29.80767470813226,27.407317302989316,1,0.2645710480372394,0
2023-10-23,32.66153333333333,241.23120833333337,5.719166666666667,0.0889208333333333,1067.0,5214.0,10680.0,2023,10,23,0,296,43,4,0,3,27.548266666666667,32.36566666666667,27.67076666666667,32.7407,28.130966666666662,36.647733333333335,23.632833333333338,29.194900000000008,2.746647502562515,29.52531428571429,3.684684515308379,28.75800238095238,4.67143892606003,28.0452,5.189767625025424,29.242822697765863,27.416410810332888,1,0.227697189372092,0
2023-10-24,31.093933333333332,240.80827083333332,5.473194444444444,0.1019319444444444,4459.0,364.0,9115.0,2023,10,24,1,297,43,4,0,3,32.66153333333333,27.548266666666667,32.36566666666667,26.28216666666667,19.44953333333333,21.3409,22.5755,30.858488888888896,2.870550929957712,29.514004761904765,3.6732744055278146,29.081614285714288,4.780317627999941,28.346156666666666,5.186857591093018,30.097500356657733,27.754805812149232,1,0.2364150904045041,0
2023-10-25,30.898633333333333,240.4726319444445,5.413611111111111,0.0918055555555555,1478.0,2433.0,7385.0,2023,10,25,2,298,43,4,0,3,31.093933333333332,32.66153333333333,27.548266666666667,25.308833333333332,28.8741,25.307633333333335,29.405700000000003,30.434577777777783,2.6196252236898663,30.2014,3.4083593431768797,29.91335714285714,3.9091212279236807,28.63010444444444,5.09236164461991,30.34660860082663,27.97023339435909,1,0.2266051657569224,0
2023-10-26,23.959466666666668,240.68085416666665,4.365833333333334,0.0761638888888888,0.0,348.0,5766.0,2023,10,26,3,299,43,4,0,3,30.898633333333333,31.093933333333332,32.66153333333333,34.7608,31.908399999999997,23.23486666666667,30.525,31.55136666666667,0.9663788301349298,30.99994285714286,2.6390247991699325,30.057966666666665,3.905163455961624,28.67986888888889,5.107474733086129,30.48461478395331,28.15916242284244,1,0.1979498558074136,0
2023-10-27,29.761466666666667,240.20120833333337,5.309166666666666,0.0758236111111111,1374.0,4856.0,8949.0,2023,10,27,4,300,43,4,0,3,23.959466666666668,30.898633333333333,31.093933333333332,27.67076666666667,32.11213333333333,29.270666666666667,23.209999999999997,28.650677777777783,4.063881369978556,29.45689523809524,3.176580924016296,29.490185714285712,4.183376137685121,28.461017777777776,5.1660144725310815,28.853327754631653,27.888214309322866,1,0.227383555949759,0
2023-10-28,8.535966666666667,240.86605555555556,1.485277777777778,0.0640958333333333,0.0,283.0,1765.0,2023,10,28,5,301,43,4,1,3,29.761466666666667,23.959466666666668,30.898633333333333,32.36566666666667,34.3542,35.1019,28.0083,28.20652222222223,3.721746589428871,29.75556666666667,3.077392682305911,29.32228095238095,4.116688014679761,28.6794,5.0740404771271255,29.080362482640407,28.009069300210164,1,0.1186537385658322,1
2023-10-29,9.090466666666666,241.19330555555555,1.5744444444444443,0.0604152777777777,0.0,269.0,2749.0,2023,10,29,6,302,43,4,1,3,8.535966666666667,29.761466666666667,23.959466666666668,27.548266666666667,21.1055,18.254033333333332,38.27536666666666,20.752300000000005,10.970182363266924,26.351323809523812,8.358217418243763,27.478121428571427,6.676308711382137,28.03032222222222,6.26786876977501,23.944263528646967,26.752740097161823,1,0.1301883989052629,1
2023-10-30,13.5168,240.62592361111112,2.3513888888888888,0.0623888888888888,0.0,1935.0,4256.0,2023,10,30,0,303,44,4,0,3,9.090466666666666,8.535966666666667,29.761466666666667,32.66153333333333,32.7407,28.130966666666662,25.2715,15.795966666666672,12.097655155028976,23.714495238095235,10.543507110705162,26.619904761904763,8.164813418376399,27.05749222222222,6.859839233735411,20.230814313151892,25.613238584766695,1,0.1327944583134662,1
2023-10-31,21.386833333333335,240.33897916666663,3.7423611111111112,0.0744444444444444,0.0,4700.0,8915.0,2023,10,31,1,304,44,4,0,3,13.5168,9.090466666666666,8.535966666666667,31.093933333333332,26.28216666666667,19.44953333333333,28.682033333333333,10.381077777777785,2.729731296978273,20.979533333333332,10.316464464702984,25.246769047619047,8.657875527458744,26.665668888888888,7.287729997484792,18.55231073486392,24.832823191720404,1,0.1820526525613784,1
2023-11-01,8.270266666666666,240.93840277777775,1.4359722222222224,0.0590597222222222,0.0,293.0,1991.0,2023,11,1,2,305,44,4,0,3,21.386833333333335,13.5168,9.090466666666666,30.898633333333333,25.308833333333332,28.8741,36.647733333333335,14.664700000000003,6.228034530072623,19.592804761904763,9.33613345487272,24.897102380952383,8.71153008302391,26.422495555555553,7.339655230368032,19.26094138448127,24.610501265244743,1,0.1180898154716849,1
2023-11-02,24.060033333333333,239.3489861111111,4.202638888888889,0.0648347222222222,1346.0,2115.0,12245.0,2023,11,2,3,306,44,4,0,3,8.270266666666666,21.386833333333335,13.5168,23.959466666666668,34.7608,31.908399999999997,21.3409,14.391300000000006,6.601866627536254,16.360180952380954,8.66226913783224,23.680061904761907,9.774871044751174,25.47658,7.791133039186177,16.51327270502762,23.55629258089726,1,0.1626687363212965,1
2023-11-03,8.209166666666667,240.19050694444445,1.4343055555555555,0.0611972222222222,0.0,282.0,1936.0,2023,11,3,4,307,44,4,0,3,24.060033333333333,8.270266666666666,21.386833333333335,29.761466666666667,27.67076666666667,32.11213333333333,25.307633333333335,17.905711111111117,8.450907749554524,16.374547619047622,8.677044218422719,22.91572142857143,9.24582210723126,25.56721777777778,7.757103899203897,18.399962862104047,23.58879198429662,1,0.1058238479708303,1
2023-11-04,24.761433333333333,240.20552083333337,4.384027777777778,0.0963902777777777,0.0,4387.0,7068.0,2023,11,4,5,308,44,4,1,3,8.209166666666667,24.060033333333333,8.270266666666666,8.535966666666667,32.36566666666667,34.3542,23.23486666666667,13.513155555555562,9.133915176255806,13.29564761904762,6.743553047797786,21.525607142857144,9.914738032409817,24.99726888888889,8.379977097331189,15.852263813244702,22.59655809236856,1,0.1475912208639329,1
2023-11-05,25.009866666666667,239.65911111111112,4.39625,0.0912152777777777,1265.0,397.0,6583.0,2023,11,5,6,309,44,4,1,3,24.761433333333333,8.209166666666667,24.060033333333333,9.090466666666666,27.548266666666667,21.1055,29.270666666666667,19.010211111111115,9.360550801536595,15.61357142857143,7.572464702470138,20.982447619047623,9.473687293543612,25.04815444444445,8.373538668237327,18.07955619326686,22.73622746281502,1,0.1690682257712856,1
2023-11-06,34.706300000000006,238.70195833333335,6.149861111111111,0.1392541666666666,1105.0,5515.0,10690.0,2023,11,6,0,310,45,4,0,3,25.009866666666667,24.761433333333333,8.209166666666667,13.5168,32.66153333333333,32.7407,35.1019,19.326822222222223,9.628973391242626,17.88777142857143,7.6766843863698195,20.801133333333333,9.36199205627256,24.90612777777778,8.335497532450752,19.812133811616818,22.882913863124067,1,0.1418766364499076,0
2023-11-07,30.745966666666668,239.5649097222222,5.481111111111111,0.1343888888888889,5042.0,301.0,6374.0,2023,11,7,1,311,45,4,0,3,34.706300000000006,25.009866666666667,24.761433333333333,21.386833333333335,31.093933333333332,26.28216666666667,18.254033333333332,28.15920000000001,5.671315419528116,20.914842857142855,9.60212026108873,20.947188095238097,9.574788860340728,24.89294111111111,8.319108543968847,23.535675358712613,23.64571296902355,1,0.1771494880798079,0
2023-11-08,25.017666666666667,240.75264583333333,4.435,0.0935402777777777,1715.0,314.0,6500.0,2023,11,8,2,312,45,4,0,3,30.745966666666668,34.706300000000006,25.009866666666667,8.270266666666666,30.898633333333333,25.308833333333332,28.130966666666662,30.15404444444445,4.875241920645012,22.251861904761903,10.30468471022738,20.922333333333334,9.546834095849594,25.309338888888888,8.287923579263675,25.33824818570113,24.103793852907952,1,0.1835960335821143,1
2023-11-09,36.1871,238.7154375,6.367222222222222,0.0786402777777777,0.0,4573.0,15375.0,2023,11,9,3,313,45,4,0,3,25.017666666666667,30.745966666666668,34.706300000000006,24.060033333333333,23.959466666666668,34.7608,19.44953333333333,30.156644444444453,4.871127126050785,24.64434761904762,8.258489744809925,20.502264285714286,9.19707862334623,25.205562222222223,8.270848353035278,25.258102805942514,24.16275338929941,1,0.192221701281563,0
2023-11-10,43.526666666666664,239.11040972222224,7.706944444444445,0.1650361111111111,3697.0,304.0,13767.0,2023,11,10,4,314,45,4,0,3,36.1871,25.017666666666667,30.745966666666668,8.209166666666667,29.761466666666667,27.67076666666667,28.8741,30.65024444444445,5.585331888510696,26.376785714285717,9.31933683493137,21.375666666666667,10.08808702101597,25.76348111111111,8.432132999437641,27.990352104456885,24.93851768700923,1,0.136558068761862,0
2023-11-11,31.452066666666667,240.26026388888891,5.540555555555556,0.1288958333333333,3445.0,320.0,6024.0,2023,11,11,5,315,45,4,1,3,43.526666666666664,36.1871,25.017666666666667,24.761433333333333,8.535966666666667,32.36566666666667,31.908399999999997,34.91047777777778,9.320305438863231,31.42214285714286,7.152701915896615,22.358895238095236,11.535278057050938,26.251899999999996,9.022239498660367,31.874430745009334,26.137753105406333,1,0.2441553428198493,0
2023-11-12,35.93576666666667,239.82559027777776,6.271944444444444,0.0954638888888888,1018.0,4165.0,13281.0,2023,11,12,6,316,45,4,1,3,31.452066666666667,43.526666666666664,36.1871,25.009866666666667,9.090466666666666,27.548266666666667,32.11213333333333,37.05527777777778,6.083937111802715,32.377947619047625,6.534622828438252,23.99575952380952,11.038102487349354,26.23668888888889,9.01275372465751,31.768839725423668,26.480612044937345,1,0.2306816679411765,0
2023-11-13,36.90663333333334,241.12297916666668,6.4534722222222225,0.0978833333333333,978.0,4933.0,11076.0,2023,11,13,0,317,46,4,0,3,35.93576666666667,31.452066666666667,43.526666666666664,34.706300000000006,13.5168,32.66153333333333,34.3542,36.971500000000006,6.103568541708474,33.938790476190476,5.737647885408329,25.91328095238095,10.57149928302807,26.364143333333335,9.125043381277846,32.81057146073442,27.09062202069067,1,0.2131044970260223,0
2023-11-14,34.13323333333333,239.9460277777778,5.9406944444444445,0.0983263888888889,1055.0,295.0,16345.0,2023,11,14,1,318,46,4,0,3,36.90663333333334,35.93576666666667,31.452066666666667,30.745966666666668,21.386833333333335,31.093933333333332,21.1055,34.76482222222223,2.909709186372261,34.253123809523814,5.84595304157826,27.58398333333334,10.306604934226124,26.449224444444443,9.213580700839154,33.83458692888415,27.723913073272573,1,0.2257068942729096,0
2023-11-15,24.866466666666668,239.9849930555556,4.396388888888889,0.0924069444444444,1606.0,571.0,7503.0,2023,11,15,2,319,46,4,0,3,34.13323333333333,36.90663333333334,35.93576666666667,25.017666666666667,8.270266666666666,30.898633333333333,32.7407,35.65854444444445,1.4073293894359935,34.73701904761905,5.643966425565411,28.494440476190476,10.280011691953357,26.88348222222222,9.25993076933782,33.90924852999645,28.13741760627338,1,0.2112210231838804,0
2023-11-16,38.4959,240.9835138888889,6.718055555555556,0.0860958333333333,1991.0,4660.0,13564.0,2023,11,16,3,320,46,4,0,3,24.866466666666668,34.13323333333333,36.90663333333334,36.1871,24.060033333333333,23.959466666666668,26.28216666666667,31.968777777777785,6.305160920171587,34.71541904761905,5.687484355399107,29.679883333333333,8.58573712603604,26.621007777777777,9.199583544491707,31.648553064164,27.926388513350812,1,0.1933904657187003,0
2023-11-17,43.50156666666667,240.6034236111111,7.598888888888888,0.1166875,2588.0,2199.0,14990.0,2023,11,17,4,321,46,4,0,3,38.4959,24.866466666666668,34.13323333333333,43.526666666666664,8.209166666666667,29.761466666666667,25.308833333333332,32.498533333333334,6.960211657302112,35.04524761904762,5.851631580984597,30.711016666666666,8.72462297397872,27.028132222222222,9.450895828663606,33.360389798123,28.60829248036658,1,0.1589924641174943,0
2023-11-18,36.39763333333334,242.26045833333333,6.3476388888888895,0.1123347222222222,5201.0,2097.0,7066.0,2023,11,18,5,322,46,4,1,3,43.50156666666667,38.4959,24.866466666666668,31.452066666666667,24.761433333333333,8.535966666666667,34.7608,35.62131111111112,9.644386137157335,35.0416619047619,5.845572765347561,33.231902380952384,6.550657086196331,27.634556666666665,9.909328698660437,35.895684015258915,29.569148879660897,1,0.2001090467553316,0
2023-11-19,28.727566666666668,242.76635416666664,5.00625,0.0777986111111111,1089.0,253.0,10750.0,2023,11,19,6,323,46,4,1,3,36.39763333333334,43.50156666666667,38.4959,35.93576666666667,25.009866666666667,9.090466666666666,27.67076666666667,39.46503333333334,3.6497783171645706,35.74817142857143,5.634472769197226,34.06305952380952,6.117100263401707,27.689117777777778,9.954323135788956,36.02117134477752,30.009696263845218,1,0.2056648249729434,0
2023-11-20,34.930933333333336,241.3388263888889,6.090416666666667,0.0866888888888888,1015.0,3954.0,11026.0,2023,11,20,0,324,47,4,0,3,28.727566666666668,36.39763333333334,43.50156666666667,36.90663333333334,34.706300000000006,13.5168,32.36566666666667,36.20892222222223,7.388807611014961,34.71842857142857,6.222470129935222,34.328609523809526,5.764385690851526,27.724344444444448,9.956125710005628,34.19777017524981,29.926978225304143,1,0.2174668046976692,0
2023-11-21,29.251,241.4952048611111,5.120694444444444,0.0913875,1140.5,549.0,9470.5,2023,11,21,1,325,47,4,0,3,34.930933333333336,28.727566666666668,36.39763333333334,34.13323333333333,30.745966666666668,21.386833333333335,27.548266666666667,33.35204444444445,4.071504422246186,34.43618571428571,6.151071696441314,34.34465476190476,5.765830320404302,27.809853333333333,10.008242178824773,34.38106096477069,30.249814038774392,1,0.2293622041906863,0
2023-11-22,32.2063,241.5650486111111,5.65625,0.0993805555555555,2867.0,297.0,9001.0,2023,11,22,2,326,47,4,0,3,29.251,34.930933333333336,28.727566666666668,24.866466666666668,25.017666666666667,8.270266666666666,32.66153333333333,30.969833333333337,3.4403823219390697,33.73872380952381,6.460176688436593,34.23787142857143,5.850821875145106,27.866611111111112,10.011535185872152,33.09854572357801,30.18537442336044,1,0.234107947290853,0
2023-11-23,42.04363333333333,240.72236805555556,7.340694444444445,0.0964666666666666,2168.0,6181.0,13685.0,2023,11,23,3,327,47,4,0,3,32.2063,29.251,34.930933333333336,38.4959,36.1871,24.060033333333333,31.093933333333332,32.12941111111112,2.8407471893330323,34.78727142857143,5.2652715699518735,34.75134523809523,5.265573587469941,27.851436666666668,10.004359358735757,32.87548429268351,30.31575671864483,1,0.1647681226291365,0
