datetime,energy_kwh,avg_voltage,avg_intensity,avg_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,year,month,day,day_of_week,quarter,is_weekend,season,energy_kwh_lag7,energy_kwh_lag14,energy_kwh_lag30,energy_kwh_ma7,energy_kwh_ma30
2023-11-26T00:00:00.000+05:30,26.16193333333333,241.11649305555557,4.601388888888889,0.0812847222222222,1088.0,288.0,8926.0,2023,11,26,1,4,1,fall,28.727566666666668,35.93576666666667,29.761466666666667,31.357809523809525,28.09820111111111
2023-11-27T00:00:00.000+05:30,46.68353333333334,241.32109722222225,8.15625,0.0972180555555555,1063.0,11020.0,15111.0,2023,11,27,2,4,0,fall,34.930933333333336,36.90663333333334,8.535966666666667,33.036752380952386,29.369786666666666
2023-11-28T00:00:00.000+05:30,27.415666666666667,242.89480555555556,4.775555555555556,0.0801680555555555,1182.0,769.0,7810.0,2023,11,28,3,4,0,fall,29.251,34.13323333333333,9.090466666666666,32.77456190476191,29.980626666666662
2023-11-29T00:00:00.000+05:30,28.657633333333333,242.73200347222223,5.015694444444445,0.0824375,2031.0,283.0,8818.0,2023,11,29,4,4,0,fall,32.2063,24.866466666666668,13.5168,32.267609523809526,30.485321111111112
2023-11-30T00:00:00.000+05:30,38.86213333333333,243.48775,6.757222222222222,0.1022777777777777,0.0,7941.0,13601.0,2023,11,30,5,4,0,fall,42.04363333333333,38.4959,21.386833333333335,31.813109523809526,31.067831111111108
2023-12-01T00:00:00.000+05:30,52.24903333333334,240.2660833333333,9.191527777777775,0.2006194444444444,9356.0,353.0,17847.0,2023,12,1,6,4,0,winter,31.6509,43.50156666666667,8.270266666666666,34.7557,32.533789999999996
2023-12-02T00:00:00.000+05:30,49.10313333333333,240.73000694444443,8.618611111111111,0.2257513888888888,2090.0,6915.0,10636.0,2023,12,2,7,4,1,winter,23.259966666666667,36.39763333333334,24.060033333333333,38.44758095238095,33.368559999999995
2023-12-03T00:00:00.000+05:30,29.367666666666665,241.07959027777775,5.165555555555556,0.0916069444444444,1141.0,299.0,10428.0,2023,12,3,1,4,1,winter,26.16193333333333,28.727566666666668,8.209166666666667,38.905542857142855,34.07384333333333
2023-12-04T00:00:00.000+05:30,34.4606,241.53597916666664,6.045138888888889,0.1007055555555555,1012.0,5828.0,8561.0,2023,12,4,2,4,0,winter,46.68353333333334,34.930933333333336,24.761433333333333,37.15940952380952,34.397148888888886
2023-12-05T00:00:00.000+05:30,35.88533333333333,241.22788194444445,6.348194444444444,0.1238875,3422.0,295.0,10919.0,2023,12,5,3,4,0,winter,27.415666666666667,29.251,25.009866666666667,38.3693619047619,34.75966444444445
2023-12-06T00:00:00.000+05:30,41.46556666666667,239.7100972222222,7.337916666666667,0.1124555555555555,4751.0,318.0,11908.0,2023,12,6,4,4,0,winter,28.657633333333333,32.2063,34.706300000000006,40.19906666666667,34.98497333333333
2023-12-07T00:00:00.000+05:30,29.483600000000003,240.6710486111111,5.157916666666666,0.1025277777777777,459.0,3710.0,10263.0,2023,12,7,5,4,0,winter,38.86213333333333,42.04363333333333,30.745966666666668,38.85927619047619,34.942894444444434
2023-12-08T00:00:00.000+05:30,36.89006666666667,239.55993055555555,6.508055555555556,0.1071805555555555,1133.0,2354.0,12283.0,2023,12,8,6,4,0,winter,52.24903333333334,31.6509,25.017666666666667,36.66513809523809,35.3386411111111
2023-12-09T00:00:00.000+05:30,37.90973333333333,239.9150763888889,6.701527777777779,0.1395388888888889,4176.0,2428.0,8728.0,2023,12,9,7,4,1,winter,49.10313333333333,23.259966666666667,36.1871,35.06608095238094,35.39606222222222
2023-12-10T00:00:00.000+05:30,29.312566666666665,241.90383333333335,5.174583333333333,0.0868138888888888,1102.0,278.0,8281.0,2023,12,10,1,4,1,winter,29.367666666666665,26.16193333333333,43.526666666666664,35.058209523809516,34.922258888888884
2023-12-11T00:00:00.000+05:30,38.4184,241.4602361111111,6.7122222222222225,0.0928458333333333,1050.0,3817.0,12740.0,2023,12,11,2,4,0,winter,34.4606,46.68353333333334,31.452066666666667,35.62360952380952,35.15446999999999
2023-12-12T00:00:00.000+05:30,26.467699999999997,242.47632638888888,4.591111111111111,0.0811708333333333,1152.0,254.0,7759.0,2023,12,12,3,4,0,winter,35.88533333333333,27.415666666666667,35.93576666666667,34.27823333333333,34.83886777777777
2023-12-13T00:00:00.000+05:30,30.79576666666667,241.82734027777775,5.419583333333334,0.0774236111111111,1103.0,1448.0,8911.0,2023,12,13,4,4,0,winter,41.46556666666667,28.657633333333333,36.90663333333334,32.753976190476195,34.63517222222222
2023-12-14T00:00:00.000+05:30,32.913466666666665,241.9859236111111,5.757777777777778,0.1246875,980.0,3849.0,12941.0,2023,12,14,5,4,0,winter,29.483600000000003,38.86213333333333,34.13323333333333,33.24395714285715,34.59451333333333
2023-12-15T00:00:00.000+05:30,45.6146,241.28064583333332,7.98,0.1094625,1706.0,3687.0,14313.0,2023,12,15,6,4,0,winter,36.89006666666667,52.24903333333334,24.866466666666668,34.490319047619046,35.286117777777775
2023-12-16T00:00:00.000+05:30,46.036966666666665,242.6849861111111,7.992222222222222,0.0881513888888888,3410.0,2281.0,12929.0,2023,12,16,7,4,1,winter,37.90973333333333,49.10313333333333,38.4959,35.65135238095238,35.53748666666666
2023-12-17T00:00:00.000+05:30,29.974933333333336,242.62617708333337,5.189930555555556,0.0730666666666666,1636.0,243.0,10567.0,2023,12,17,1,4,1,winter,29.312566666666665,29.367666666666665,43.50156666666667,35.745976190476185,35.08659888888888
2023-12-18T00:00:00.000+05:30,43.7199,242.93998611111112,7.602083333333334,0.1000555555555555,1123.0,5810.0,11093.0,2023,12,18,2,4,0,winter,38.4184,34.4606,36.39763333333334,36.50333333333333,35.33067444444443
2023-12-19T00:00:00.000+05:30,36.60086666666667,242.70109722222224,6.334444444444444,0.0759277777777777,1233.0,2658.0,11679.0,2023,12,19,3,4,0,winter,26.467699999999997,35.88533333333333,28.727566666666668,37.95092857142857,35.59311777777777
2023-12-20T00:00:00.000+05:30,32.49596666666667,243.1679375,5.613333333333333,0.0829402777777777,1859.0,276.0,13592.0,2023,12,20,4,4,0,winter,30.79576666666667,41.46556666666667,34.930933333333336,38.19381428571428,35.51195222222222
2023-12-21T00:00:00.000+05:30,33.04293333333333,242.88163194444445,5.713749999999999,0.0739375,1191.0,200.0,12251.0,2023,12,21,5,4,0,winter,32.913466666666665,29.483600000000003,29.251,38.21230952380953,35.638349999999996
2023-12-22T00:00:00.000+05:30,43.52106666666667,242.14553472222224,7.593472222222222,0.0981347222222222,3819.0,4550.0,12673.0,2023,12,22,6,4,0,winter,45.6146,36.89006666666667,32.2063,37.91323333333333,36.01550888888889
2023-12-23T00:00:00.000+05:30,40.1508,242.5579375,6.982777777777779,0.1224111111111111,1971.0,3091.0,11962.0,2023,12,23,7,4,1,winter,46.036966666666665,37.90973333333333,42.04363333333333,37.07235238095239,35.952414444444436
2023-12-24T00:00:00.000+05:30,37.6308,242.6504236111111,6.549722222222223,0.1039958333333333,2985.0,2316.0,14350.0,2023,12,24,1,4,1,winter,29.974933333333336,29.312566666666665,31.6509,38.166047619047625,36.15174444444444
2023-12-25T00:00:00.000+05:30,44.91613333333333,242.98086805555556,7.790972222222222,0.105425,4588.0,3368.0,9084.0,2023,12,25,2,4,0,winter,43.7199,38.4184,23.259966666666667,38.3369380952381,36.87361666666666
2023-12-26T00:00:00.000+05:30,43.00466666666667,242.39239583333332,7.426111111111111,0.0974402777777777,1109.0,2773.0,9480.0,2023,12,26,3,4,0,winter,36.60086666666667,26.467699999999997,26.16193333333333,39.25176666666666,37.43504111111111
2023-12-27T00:00:00.000+05:30,42.2033,242.1116111111111,7.395833333333333,0.1323486111111111,4122.0,1490.0,7960.0,2023,12,27,4,4,0,winter,32.49596666666667,30.79576666666667,46.68353333333334,40.63852857142857,37.2857
2023-12-28T00:00:00.000+05:30,51.8842,242.28447916666667,9.030555555555557,0.1436111111111111,1980.0,8554.0,15823.0,2023,12,28,5,4,0,winter,33.04293333333333,32.913466666666665,27.415666666666667,43.3301380952381,38.10131777777777
2023-12-29T00:00:00.000+05:30,54.982600000000005,240.55066666666667,9.56,0.1388138888888888,4836.0,2434.0,14906.0,2023,12,29,6,4,0,winter,43.52106666666667,45.6146,28.657633333333333,44.96750000000001,38.97881666666667
2023-12-30T00:00:00.000+05:30,42.6486,242.0991736111111,7.465694444444445,0.1239138888888888,3595.0,3597.0,13485.0,2023,12,30,7,4,1,winter,40.1508,46.036966666666665,38.86213333333333,45.32432857142857,39.10503222222222
2023-12-31T00:00:00.000+05:30,36.942366666666665,241.09479166666668,6.455,0.1010666666666666,0.0,3457.0,14071.0,2023,12,31,1,4,1,winter,37.6308,29.974933333333336,52.24903333333334,45.22598095238095,38.59481
2024-01-01T00:00:00.000+05:30,45.99563333333333,241.0366736111111,7.978611111111111,0.0989638888888888,2461.0,2739.0,12355.0,2024,1,1,2,1,0,winter,44.91613333333333,43.7199,49.10313333333333,45.38019523809523,38.491226666666655
2024-01-02T00:00:00.000+05:30,27.401766666666667,242.41745138888888,4.770416666666667,0.0775458333333333,0.0,3094.0,8987.0,2024,1,2,3,1,0,winter,43.00466666666667,36.60086666666667,29.367666666666665,43.15120952380953,38.42569666666666
2024-01-03T00:00:00.000+05:30,25.168466666666667,243.0774583333333,4.401666666666666,0.0841541666666666,1130.0,846.0,6671.0,2024,1,3,4,1,0,winter,42.2033,32.49596666666667,34.4606,40.717661904761904,38.11595888888889
2024-01-04T00:00:00.000+05:30,38.19753333333333,241.2733819444444,6.715138888888888,0.0949347222222222,1241.0,5326.0,11752.0,2024,1,4,5,1,0,winter,51.8842,33.04293333333333,35.88533333333333,38.76242380952381,38.19303222222222
2024-01-05T00:00:00.000+05:30,36.38746666666667,238.82294444444443,6.446805555555556,0.0899055555555555,2113.0,286.0,14591.0,2024,1,5,6,1,0,winter,54.982600000000005,43.52106666666667,41.46556666666667,36.10597619047619,38.02376222222222
2024-01-06T00:00:00.000+05:30,30.419733333333333,239.40729166666668,5.390138888888889,0.0812208333333333,1966.0,2445.0,7824.0,2024,1,6,7,1,1,winter,42.6486,40.1508,29.483600000000003,34.35899523809524,38.054966666666665
2024-01-07T00:00:00.000+05:30,28.26356666666667,240.7439375,4.915277777777778,0.080675,1288.0,282.0,10294.0,2024,1,7,1,1,1,winter,36.942366666666665,37.6308,36.89006666666667,33.119166666666665,37.76741666666667
2024-01-08T00:00:00.000+05:30,34.05916666666666,240.8218055555556,5.99,0.0885083333333333,2197.0,3511.0,9793.0,2024,1,8,2,1,0,winter,45.99563333333333,44.91613333333333,37.90973333333333,31.41395714285714,37.63906444444444
2024-01-09T00:00:00.000+05:30,29.807333333333336,241.2586388888889,5.231944444444444,0.0870388888888888,1162.0,284.0,8963.0,2024,1,9,3,1,0,winter,27.401766666666667,43.00466666666667,29.312566666666665,31.757609523809524,37.655556666666676
2024-01-10T00:00:00.000+05:30,31.567933333333333,240.80713888888891,5.5945833333333335,0.0836833333333333,1307.0,285.0,9992.0,2024,1,10,4,1,0,winter,25.168466666666667,42.2033,38.4184,32.67181904761905,37.427207777777774
2024-01-11T00:00:00.000+05:30,28.4303,240.41004861111108,4.963472222222222,0.0663083333333333,1261.0,290.0,7997.0,2024,1,11,5,1,0,winter,38.19753333333333,51.8842,26.467699999999997,31.2765,37.49262777777778
2024-01-12T00:00:00.000+05:30,47.8568,239.96018055555552,8.523888888888889,0.1130027777777777,5594.0,2621.0,11116.0,2024,1,12,6,1,0,winter,36.38746666666667,54.982600000000005,30.79576666666667,32.91497619047619,38.06132888888888
2024-01-13T00:00:00.000+05:30,48.10175,239.74699652777775,8.45673611111111,0.1005312499999999,6505.5,341.5,9378.5,2024,1,13,7,1,1,winter,30.419733333333333,42.6486,32.913466666666665,35.44097857142857,38.56760499999999
2024-01-14T00:00:00.000+05:30,33.748866666666665,240.29900694444444,6.014583333333333,0.0834097222222222,5918.0,339.0,9738.0,2024,1,14,1,1,1,winter,28.26356666666667,36.942366666666665,45.6146,36.22459285714286,38.17208055555555
2024-01-15T00:00:00.000+05:30,44.781866666666666,240.7094861111111,7.891249999999999,0.0785722222222222,782.0,6883.0,14512.0,2024,1,15,2,1,0,winter,34.05916666666666,45.99563333333333,46.036966666666665,37.75640714285714,38.130243888888884
2024-01-16T00:00:00.000+05:30,35.59753333333333,240.42214583333333,6.319583333333334,0.0895347222222222,1162.0,3430.0,9391.0,2024,1,16,3,1,0,winter,29.807333333333336,27.401766666666667,29.974933333333336,38.583578571428575,38.31766388888889
2024-01-17T00:00:00.000+05:30,26.2047,241.62799305555555,4.6450000000000005,0.0810541666666666,1007.0,350.0,8657.0,2024,1,17,4,1,0,winter,31.567933333333333,25.168466666666667,43.7199,37.81740238095238,37.733823888888885
2024-01-18T00:00:00.000+05:30,36.4498,239.93293055555552,6.432222222222222,0.0828402777777777,1034.0,846.0,14983.0,2024,1,18,5,1,0,winter,28.4303,38.19753333333333,36.60086666666667,38.96304523809523,37.728788333333334
2024-01-19T00:00:00.000+05:30,33.0051,239.6059236111111,5.828888888888889,0.0937375,2521.0,6054.0,8015.0,2024,1,19,6,1,0,winter,47.8568,36.38746666666667,32.49596666666667,36.841373809523816,37.74575944444445
2024-01-20T00:00:00.000+05:30,29.00613333333333,239.94454166666668,5.148888888888889,0.0962597222222222,1775.0,380.0,4940.0,2024,1,20,7,1,1,winter,48.10175,30.419733333333333,33.04293333333333,34.11342857142857,37.611199444444445
2024-01-21T00:00:00.000+05:30,30.9833,239.56475,5.519027777777778,0.085,0.0,376.0,10447.0,2024,1,21,1,1,1,winter,33.748866666666665,28.26356666666667,43.52106666666667,33.71834761904762,37.193273888888896
2024-01-22T00:00:00.000+05:30,38.7503,240.09477777777775,6.92875,0.0996263888888888,4670.0,7640.0,7552.0,2024,1,22,2,1,0,winter,44.781866666666666,34.05916666666666,40.1508,32.85669523809524,37.14659055555556
2024-01-23T00:00:00.000+05:30,31.3718,240.90704861111112,5.520277777777777,0.0749888888888888,1116.0,387.0,13359.0,2024,1,23,3,1,0,winter,35.59753333333333,29.807333333333336,37.6308,32.25301904761905,36.93795722222222
2024-01-24T00:00:00.000+05:30,27.417033333333332,240.77922916666668,4.887916666666667,0.0724347222222222,1107.0,320.0,5935.0,2024,1,24,4,1,0,winter,26.2047,31.567933333333333,44.91613333333333,32.42620952380953,36.35465388888888
2024-01-25T00:00:00.000+05:30,37.330933333333334,240.70544444444445,6.544027777777777,0.0830736111111111,0.0,2421.0,11409.0,2024,1,25,5,1,0,winter,36.4498,28.4303,43.00466666666667,32.55208571428572,36.16552944444445
2024-01-26T00:00:00.000+05:30,47.2498,239.76020833333337,8.366666666666667,0.1169597222222222,4925.0,311.0,15606.0,2024,1,26,6,1,0,winter,33.0051,47.8568,42.2033,34.58704285714286,36.33374611111112
2024-01-27T00:00:00.000+05:30,39.6961,241.3036736111111,6.984861111111112,0.0977486111111111,3725.0,3818.0,7367.0,2024,1,27,7,1,1,winter,29.00613333333333,48.10175,51.8842,36.11418095238095,35.92747611111111
2024-01-28T00:00:00.000+05:30,38.46993333333333,240.46677777777776,6.769583333333334,0.0748861111111111,1142.0,280.0,12792.0,2024,1,28,1,1,1,winter,30.9833,33.748866666666665,54.982600000000005,37.183699999999995,35.37705388888889
2024-01-29T00:00:00.000+05:30,44.6004,240.62310416666668,7.842222222222221,0.0813722222222222,1487.0,6199.0,11077.0,2024,1,29,2,1,0,winter,38.7503,44.781866666666666,42.6486,38.01942857142857,35.44211388888889
2024-01-30T00:00:00.000+05:30,27.3441,241.61465277777776,4.826388888888889,0.0808819444444444,0.0,261.0,7261.0,2024,1,30,3,1,0,winter,31.3718,35.59753333333333,36.942366666666665,37.44404285714286,35.12217166666666
2024-01-31T00:00:00.000+05:30,32.56536666666667,241.88574999999997,5.793333333333333,0.0955388888888888,1165.0,267.0,9437.0,2024,1,31,4,1,0,winter,27.417033333333332,26.2047,45.99563333333333,38.17951904761905,34.67449611111111
2024-02-01T00:00:00.000+05:30,25.577533333333335,240.36027083333332,4.5176388888888885,0.1244791666666666,336.0,280.0,7241.0,2024,2,1,5,1,0,winter,37.330933333333334,36.4498,27.401766666666667,36.500461904761906,34.613688333333336
2024-02-02T00:00:00.000+05:30,49.00745,240.28889930555556,8.656319444444446,0.1607097222222222,6283.5,2764.0,15205.0,2024,2,2,6,1,0,winter,47.2498,33.0051,25.168466666666667,36.751554761904764,35.408321111111114
2024-02-03T00:00:00.000+05:30,34.7428,240.34072222222224,6.135694444444444,0.1067416666666666,2319.0,4435.0,8452.0,2024,2,3,7,1,1,winter,39.6961,29.00613333333333,38.19753333333333,36.04394047619048,35.29316333333334
2024-02-04T00:00:00.000+05:30,27.13563333333333,240.25520833333337,4.777222222222222,0.0722458333333333,1161.0,252.0,9531.0,2024,2,4,1,1,1,winter,38.46993333333333,30.9833,36.38746666666667,34.42475476190476,34.98476888888889
2024-02-05T00:00:00.000+05:30,41.2076,240.97691666666668,7.2105555555555565,0.1061013888888888,1098.0,7803.0,13717.0,2024,2,5,2,1,0,winter,44.6004,38.7503,30.419733333333333,33.94006904761905,35.34436444444444
2024-02-06T00:00:00.000+05:30,27.825666666666667,238.41371527777775,4.9336111111111105,0.0793472222222222,2114.0,356.0,8428.0,2024,2,6,3,1,0,winter,27.3441,31.3718,28.26356666666667,34.00886428571429,35.329767777777775
2024-02-07T00:00:00.000+05:30,25.305166666666665,241.07054861111112,4.439305555555555,0.0754902777777777,0.0,295.0,8089.0,2024,2,7,4,1,0,winter,32.56536666666667,27.417033333333332,34.05916666666666,32.971692857142855,35.03796777777777
2024-02-08T00:00:00.000+05:30,32.5094,240.43311805555555,5.747222222222222,0.0827041666666666,940.0,1921.0,9563.0,2024,2,8,5,1,0,winter,25.577533333333335,37.330933333333334,29.807333333333336,33.96195952380952,35.12803666666666
2024-02-09T00:00:00.000+05:30,35.03793333333333,241.7645069444445,6.09,0.1003666666666666,2050.0,2838.0,10293.0,2024,2,9,6,1,0,winter,49.00745,47.2498,31.567933333333333,31.96631428571428,35.24370333333333
2024-02-10T00:00:00.000+05:30,36.4119,241.2752013888889,6.396805555555555,0.1053722222222222,2562.0,2955.0,10128.0,2024,2,10,7,1,1,winter,34.7428,39.6961,28.4303,32.20475714285714,35.50975666666667
2024-02-11T00:00:00.000+05:30,28.200266666666668,241.69219444444445,4.931805555555556,0.0710041666666666,1018.0,297.0,8930.0,2024,2,11,1,1,1,winter,27.13563333333333,38.46993333333333,47.8568,32.35684761904762,34.85453888888889
2024-02-12T00:00:00.000+05:30,33.12996666666667,239.5091527777778,5.847083333333333,0.0909347222222222,2009.0,1856.0,12138.0,2024,2,12,2,1,0,winter,41.2076,44.6004,48.10175,31.202899999999996,34.35547944444444
2024-02-13T00:00:00.000+05:30,31.674966666666663,241.20309722222223,5.5801388888888885,0.0892208333333333,2530.0,3615.0,7568.0,2024,2,13,3,1,0,winter,27.825666666666667,27.3441,33.748866666666665,31.752799999999997,34.28634944444445
2024-02-14T00:00:00.000+05:30,26.7437,240.76481944444447,4.68375,0.0789208333333333,1300.0,291.0,9299.0,2024,2,14,4,1,0,winter,25.305166666666665,32.56536666666667,44.781866666666666,31.95830476190476,33.68507722222221
2024-02-15T00:00:00.000+05:30,33.42013333333333,241.89060416666663,5.78125,0.0749666666666666,1109.0,1723.0,13417.0,2024,2,15,5,1,0,winter,32.5094,25.577533333333335,35.59753333333333,32.088409523809524,33.61249722222222
2024-02-16T00:00:00.000+05:30,39.1158,241.08755555555555,6.893888888888889,0.0965236111111111,1076.0,2360.0,11599.0,2024,2,16,6,1,0,winter,35.03793333333333,49.00745,26.2047,32.6709619047619,34.04286722222221
2024-02-17T00:00:00.000+05:30,32.2228,242.46983333333333,5.654444444444445,0.0833861111111111,3182.0,2257.0,6049.0,2024,2,17,7,1,1,winter,36.4119,34.7428,36.4498,32.07251904761905,33.90196722222222
2024-02-18T00:00:00.000+05:30,25.240066666666667,242.06393055555552,4.37625,0.0708138888888888,0.0,251.0,10345.0,2024,2,18,1,1,1,winter,28.200266666666668,27.13563333333333,33.0051,31.649633333333338,33.64313277777778
2024-02-19T00:00:00.000+05:30,35.448600000000006,241.01013194444445,6.219722222222222,0.0955333333333333,1881.0,4711.0,11200.0,2024,2,19,2,1,0,winter,33.12996666666667,41.2076,29.00613333333333,31.980866666666667,33.857881666666664
2024-02-20T00:00:00.000+05:30,37.56316666666667,241.6696875,6.608333333333333,0.1321305555555555,3655.0,5516.0,7704.0,2024,2,20,3,1,0,winter,31.674966666666663,27.825666666666667,30.9833,32.82203809523809,34.07721055555556
2024-02-21T00:00:00.000+05:30,27.230833333333333,240.7503888888889,4.788472222222222,0.0779680555555555,0.0,307.0,8523.0,2024,2,21,4,1,0,winter,26.7437,25.305166666666665,38.7503,32.89162857142857,33.69322833333334
2024-02-22T00:00:00.000+05:30,28.876066666666667,241.43576388888889,5.055277777777778,0.0845055555555555,1167.0,1985.0,10101.0,2024,2,22,5,1,0,winter,33.42013333333333,32.5094,31.3718,32.24247619047619,33.61003722222223
2024-02-23T00:00:00.000+05:30,30.6089,239.6676111111111,5.411527777777778,0.0920166666666666,1684.0,2250.0,10074.0,2024,2,23,6,1,0,winter,39.1158,35.03793333333333,27.417033333333332,31.027204761904763,33.71643277777778
2024-02-24T00:00:00.000+05:30,21.050133333333335,240.37779861111113,3.638888888888889,0.0745361111111111,754.0,332.0,11447.0,2024,2,24,7,1,1,winter,32.2228,36.4119,37.330933333333334,29.43110952380952,33.17373944444444
2024-02-25T00:00:00.000+05:30,8.408133333333334,239.77600694444445,1.4555555555555555,0.0636944444444444,0.0,321.0,1856.0,2024,2,25,1,1,1,winter,25.240066666666667,28.200266666666668,47.2498,27.026547619047623,31.879017222222224
2024-02-26T00:00:00.000+05:30,8.452,239.5333263888889,1.4590277777777778,0.0587430555555555,0.0,295.0,2013.0,2024,2,26,2,1,0,winter,35.448600000000006,33.12996666666667,39.6961,23.16989047619047,30.837547222222224
2024-02-27T00:00:00.000+05:30,9.445333333333334,239.5540208333333,1.6341666666666663,0.0598388888888888,0.0,326.0,2969.0,2024,2,27,3,1,0,winter,37.56316666666667,31.674966666666663,38.46993333333333,19.153057142857143,29.870060555555554
2024-02-28T00:00:00.000+05:30,8.4864,239.80427083333336,1.4669444444444446,0.0578111111111111,0.0,281.0,2028.0,2024,2,28,4,1,0,winter,27.230833333333333,26.7437,44.6004,16.475280952380952,28.666260555555557
2024-02-29T00:00:00.000+05:30,22.222466666666666,238.03849305555556,3.872638888888889,0.0617694444444444,0.0,3773.0,8062.0,2024,2,29,5,1,0,winter,28.876066666666667,33.42013333333333,27.3441,15.524766666666666,28.495539444444447
2024-03-01T00:00:00.000+05:30,19.031266666666667,239.4315138888889,3.277638888888889,0.0730263888888888,0.0,1287.0,2724.0,2024,3,1,6,1,0,spring,30.6089,39.1158,32.56536666666667,13.870819047619047,28.04440277777778
2024-03-02T00:00:00.000+05:30,19.370433333333335,239.74624305555557,3.425,0.1004930555555555,0.0,5244.0,2565.0,2024,3,2,7,1,1,spring,21.050133333333335,32.2228,25.577533333333335,13.630861904761904,27.837499444444443
2024-03-03T00:00:00.000+05:30,17.342499999999998,240.3519861111111,2.9775,0.0793986111111111,0.0,2207.0,1755.0,2024,3,3,1,1,1,spring,8.408133333333334,25.240066666666667,49.00745,14.907200000000001,26.78200111111111
2024-03-04T00:00:00.000+05:30,27.8165,241.02641666666665,4.867638888888889,0.0756652777777777,1249.0,2443.0,9415.0,2024,3,4,2,1,0,spring,8.452,35.448600000000006,34.7428,17.673557142857145,26.551124444444444
2024-03-05T00:00:00.000+05:30,33.95346666666667,241.06524305555556,5.970833333333333,0.0978458333333333,1145.0,9797.0,5529.0,2024,3,5,3,1,0,spring,9.445333333333334,37.56316666666667,27.13563333333333,21.17471904761905,26.778385555555555
2024-03-06T00:00:00.000+05:30,41.72013333333334,240.4292291666667,7.214583333333334,0.0737388888888888,1082.0,372.0,6965.0,2024,3,6,4,1,0,spring,8.4864,27.230833333333333,41.2076,25.92239523809524,26.795470000000005
2024-03-07T00:00:00.000+05:30,31.049266666666664,240.81606944444445,5.441666666666666,0.0898555555555555,1235.0,3471.0,9033.0,2024,3,7,5,1,0,spring,22.222466666666666,28.876066666666667,27.825666666666667,27.183366666666668,26.902923333333334
2024-03-08T00:00:00.000+05:30,37.477666666666664,241.59095138888887,6.588333333333334,0.1646388888888889,6286.0,346.0,8435.0,2024,3,8,6,1,0,spring,19.031266666666667,30.6089,25.305166666666665,29.818566666666666,27.308673333333335
2024-03-09T00:00:00.000+05:30,26.007633333333334,240.74638194444444,4.591111111111111,0.0941486111111111,2607.0,333.0,4155.0,2024,3,9,7,1,1,spring,19.370433333333335,21.050133333333335,32.5094,30.766738095238093,27.091947777777786
2024-03-10T00:00:00.000+05:30,26.9781,241.72734722222225,4.7125,0.0882805555555555,2009.0,368.0,8660.0,2024,3,10,1,1,1,spring,17.342499999999998,8.408133333333334,35.03793333333333,32.14325238095238,26.823286666666675
2024-03-11T00:00:00.000+05:30,36.667366666666666,240.4241527777778,6.466944444444445,0.1049305555555555,1271.0,3901.0,12936.0,2024,3,11,2,1,0,spring,27.8165,8.452,36.4119,33.4076619047619,26.831802222222233
2024-03-12T00:00:00.000+05:30,29.570533333333337,241.05720833333336,5.1722222222222225,0.0959680555555555,1120.0,2374.0,11042.0,2024,3,12,3,1,0,spring,33.95346666666667,9.445333333333334,28.200266666666668,32.781528571428574,26.877477777777788
2024-03-13T00:00:00.000+05:30,27.92523333333333,240.802625,4.941666666666666,0.0892180555555555,3263.0,3590.0,5464.0,2024,3,13,4,1,0,spring,41.72013333333334,8.4864,33.12996666666667,30.81082857142857,26.703986666666673
2024-03-14T00:00:00.000+05:30,36.837,240.6273680555555,6.44625,0.1109361111111111,980.0,3881.0,14476.0,2024,3,14,5,1,0,spring,31.049266666666664,22.222466666666666,31.674966666666663,31.637647619047616,26.87605444444445
2024-03-15T00:00:00.000+05:30,26.271666666666665,240.19799305555551,4.6506944444444445,0.1072305555555555,2550.0,502.0,5910.0,2024,3,15,6,1,0,spring,37.477666666666664,19.031266666666667,26.7437,30.036790476190475,26.86032
2024-03-16T00:00:00.000+05:30,30.032666666666668,241.29466666666667,5.298333333333334,0.1205916666666666,2394.0,566.0,11286.0,2024,3,16,7,1,1,spring,26.007633333333334,19.370433333333335,33.42013333333333,30.611795238095237,26.747404444444445
2024-03-17T00:00:00.000+05:30,28.448633333333337,240.8052291666667,5.006944444444445,0.1217180555555555,236.0,6651.0,9346.0,2024,3,17,1,1,1,spring,26.9781,17.342499999999998,39.1158,30.82187142857143,26.39183222222222
2024-03-18T00:00:00.000+05:30,31.959433333333333,241.9289861111111,5.571944444444445,0.1023888888888888,1156.0,4019.0,12544.0,2024,3,18,2,1,0,spring,36.667366666666666,27.8165,32.2228,30.149309523809524,26.383053333333333
2024-03-19T00:00:00.000+05:30,21.807466666666667,242.40221527777777,3.825555555555556,0.0989569444444444,2110.0,411.0,6154.0,2024,3,19,3,1,0,spring,29.570533333333337,33.95346666666667,25.240066666666667,29.040300000000002,26.26863333333333
2024-03-20T00:00:00.000+05:30,20.8879,241.76258333333337,3.6595833333333334,0.0839263888888888,1107.0,478.0,6670.0,2024,3,20,4,1,0,spring,27.92523333333333,41.72013333333334,35.448600000000006,28.034966666666666,25.78327666666666
2024-03-21T00:00:00.000+05:30,34.4407,241.36990972222225,6.038194444444445,0.1554333333333333,2171.0,4778.0,13275.0,2024,3,21,5,1,0,spring,36.837,31.049266666666664,37.56316666666667,27.692638095238095,25.679194444444434
